,played_at,track_name,explicit,duration_ms,type,playlist_url
530,2017-04-21T22:29:37.839Z,Renegades Of Funk,False,274160,playlist,
531,2017-04-14T08:29:41.106Z,Tiz Balegn Gize (feat. Mulatu Astatke),False,316981,playlist,
532,2017-04-08T18:01:32.252Z,Life in The Sun,False,212832,playlist,
533,2017-04-21T21:16:59.066Z,One More Night,False,219546,playlist,
534,2017-04-13T20:30:55.254Z,Incarcerated Scarfaces,True,173733,album,
535,2017-04-05T13:01:41.079Z,Let Me Hear You (Scream),False,227931,playlist,
536,2017-05-19T12:08:00.492Z,King of a One Horse Town,False,226200,playlist,
537,2017-06-06T12:17:50.061Z,Connected - Yotopia Remix,False,554332,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
538,2017-05-24T06:59:08.142Z,Perfect World,False,384426,playlist,https://open.spotify.com/user/1170891844/playlist/5w75qWvgYJPlowqC1DYUIR
539,2017-04-04T13:42:40.634Z,Smiling Faces Sometimes,False,195866,,
540,2017-04-10T08:00:41.004Z,Insert A (Mental Relaxation)/Medicine (Medley),False,259227,playlist,
541,2017-05-22T18:43:23.949Z,Ballicki Bone,False,330373,playlist,
542,2017-04-15T14:06:51.003Z,Jambalaya (On The Bayou) - Single Version,False,172666,artist,
543,2017-04-05T07:55:42.369Z,Fiesta,False,219040,,
544,2017-05-12T16:06:31.961Z,My One And Only Love,False,272173,playlist,
545,2017-04-15T16:34:18.566Z,It Hurt so Bad - Live,False,361480,playlist,
546,2017-06-12T06:00:57.125Z,Layer ft. Mara TK,False,232733,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
547,2017-05-28T17:26:12.729Z,The Stones Are Not Too Busy,False,629203,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
548,2017-05-17T08:43:07.064Z,No Time,False,273453,album,
549,2017-04-13T19:03:31.435Z,Know About It,True,217770,playlist,
550,2017-05-09T08:35:35.856Z,Strawberry Letter 23,False,239906,playlist,
551,2017-04-21T22:09:02.021Z,I Can't Be Satisfied,False,164666,playlist,
552,2017-04-16T18:58:12.635Z,Rack City,True,203200,playlist,
553,2017-06-04T15:44:46.886Z,Rise - Soul Providers - Mas Collective Mix,False,330466,album,https://open.spotify.com/album/1FptUZwFKpRFza1EfkIvOg
554,2017-05-19T12:00:14.177Z,Sah,False,224000,playlist,
555,2017-05-17T10:03:33.638Z,The Memory,False,272093,album,
556,2017-05-09T20:46:24.484Z,She Was Right,False,310514,playlist,
557,2017-05-19T09:05:34.998Z,Done Got Old,False,171893,album,
558,2017-06-28T19:13:52.189Z,Margie,False,361760,album,https://open.spotify.com/album/2ELLu16F9TTREQuU4OuAnN
559,2017-06-24T17:21:00.133Z,Oh Devil,False,217586,playlist,https://open.spotify.com/user/1170891844/playlist/29XAftFCmwVBJ64ROX8gzA
560,2017-06-04T16:10:32.692Z,Eat Static,False,134106,album,https://open.spotify.com/album/1FptUZwFKpRFza1EfkIvOg
561,2017-06-05T14:26:28.331Z,Induced - Original Mix,False,474250,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
562,2017-04-04T13:51:45.374Z,People Get Up And Drive Your Funky Soul - Remix,False,544640,,
563,2017-04-14T11:44:00.955Z,Scram Out,False,225640,playlist,
564,2017-06-27T03:26:52.441Z,Indigo,False,519746,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
565,2017-04-09T17:55:40.553Z,Hound Dog,False,172266,,
566,2017-04-18T09:33:30.823Z,Gabriel (Live Garage Version),False,444123,playlist,
567,2017-05-17T06:27:32.464Z,Grits,False,257813,playlist,
568,2017-04-16T13:01:39.382Z,New Orleans,False,190653,playlist,
569,2017-05-02T20:31:24.230Z,Pick up the Pieces,False,234586,,
570,2017-06-02T22:50:37.721Z,Sometimes It Hurts,True,307333,,
571,2017-05-23T08:38:29.286Z,Gold,False,201346,album,https://open.spotify.com/album/451kD1EliOug21dypPYnMn
572,2017-04-10T19:37:34.879Z,Two Horse Town,False,308200,album,
573,2017-04-06T17:19:03.769Z,D'fish,False,231760,playlist,
574,2017-04-09T18:27:30.286Z,Where the Party At,False,232573,playlist,
575,2017-05-02T19:25:16.989Z,Hihache,False,425466,playlist,
576,2017-04-25T16:55:52.682Z,A Whole New Way of Looking At the Day,False,212226,playlist,
577,2017-05-16T18:49:50.237Z,First In Flight,False,272733,playlist,
578,2017-04-22T17:25:44.589Z,I'd Rather Go Blind - Single Version,False,156316,,
579,2017-04-10T14:13:52.001Z,Les Nuits,False,380626,playlist,
580,2017-04-10T13:39:57.606Z,Bowspirit,False,317293,playlist,
581,2017-05-17T06:22:45.007Z,Talkin' All That Jazz,False,288053,playlist,
582,2017-05-17T09:35:53.958Z,Searching,False,240920,album,
583,2017-04-06T22:41:27.480Z,Gonna Move,False,275013,playlist,
584,2017-06-10T09:51:39.757Z,I'm Losing You,False,316363,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
585,2017-06-13T20:52:45.988Z,Lovesick,False,207000,playlist,https://open.spotify.com/user/1170891844/playlist/5w75qWvgYJPlowqC1DYUIR
586,2017-06-07T08:21:01.006Z,Trash Bags,True,207470,album,https://open.spotify.com/album/4HGpekiabmZyat5xw23uZB
587,2017-04-11T21:01:01.166Z,Pull Your Clothes Off,False,268493,album,
588,2017-04-18T15:13:12.481Z,Glove Puppet - Dreadzone Remix,False,367266,album,
589,2017-05-23T19:16:49.737Z,Meu Nego (feat. Karina Zeviani),False,201319,album,https://open.spotify.com/album/23ypr5gp98P0Y2gTtD1QgT
590,2017-04-11T21:53:46.048Z,Done Got Old,False,160880,,
591,2017-06-05T09:57:56.698Z,The Boss,False,288026,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
592,2017-06-27T13:09:24.487Z,Disorient Express,False,366974,playlist,https://open.spotify.com/user/1166777603/playlist/78CnfaxoM4CZ3RJgZyj1HH
593,2017-06-05T13:32:01.433Z,Black Hole,False,444280,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
594,2017-04-21T22:06:17.406Z,Peace Frog,False,178773,playlist,
595,2017-05-16T18:45:16.937Z,"Run, Run, Run",False,158266,playlist,
596,2017-05-03T16:58:19.759Z,Too Old To Die Young,False,223213,,
597,2017-05-21T19:57:40.617Z,Vers Mindegy Kinek,True,97373,artist,
598,2017-06-09T07:19:11.596Z,My Red Hot Car,False,282066,playlist,https://open.spotify.com/user/116782513/playlist/7AxHItgws4bGuRJIflNov0
599,2017-06-02T13:52:34.780Z,Trascendental Ecstasy - Alexander Robotnick Minimal Version,False,430175,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0QjPZU2mNSeDJTKisb9kNw
600,2017-04-08T17:42:01.311Z,Meditation,True,259811,playlist,
601,2017-04-03T20:54:25.327Z,The Adventures of Grandmaster Flash On the Wheels of Steel - Extended Mix,False,426333,playlist,
602,2017-05-22T08:44:41.241Z,Sport,True,155826,playlist,
603,2017-06-02T23:19:57.972Z,For Corners,False,422533,,
604,2017-04-05T19:47:53.068Z,Pressure,False,214786,,
605,2017-05-09T20:53:10.558Z,Everybody's Hero,False,185309,playlist,
606,2017-05-17T15:27:50.951Z,Hercules,False,252933,playlist,
607,2017-06-06T09:53:49.959Z,Moon Meditation,False,475846,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
608,2017-04-19T08:51:26.371Z,Harvey and the Old Ones,False,504760,album,
609,2017-04-05T07:18:30.710Z,The Caribbean Raver (feat. The Caribbean Ravers),True,245426,album,
610,2017-05-23T06:40:30.640Z,Lé,True,262066,album,https://open.spotify.com/album/2muudqrKuhoQaMrsTlkEEP
611,2017-05-29T13:12:59.971Z,Semifluid Substances,False,497250,album,https://open.spotify.com/album/0Gpzpr7DcOXAWM3lXUR1bP
612,2017-04-12T09:10:25.797Z,Psychotropical Nights - Sonic Species Remix,False,555235,album,
613,2017-04-10T08:20:47.838Z,Coconut Girl,False,215266,playlist,
614,2017-06-05T09:37:35.735Z,Water No Get Enemy,False,591693,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
615,2017-05-24T13:13:33.296Z,Breaks Em Down,False,240546,album,https://open.spotify.com/album/3tbAr7OCbuu3ojhSG6FPC6
616,2017-05-08T15:02:10.653Z,No Groove Where I Come From,False,307453,playlist,
617,2017-05-28T15:09:25.674Z,Lucy,False,93675,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX55dNU0PWnO5
618,2017-05-14T10:42:35.913Z,They Don't Want,False,263721,playlist,
619,2017-05-24T12:41:27.498Z,Wasserschutz,False,332914,album,https://open.spotify.com/album/1kIMVFVdytbIFuBs6iMV12
620,2017-04-15T20:30:23.644Z,Short Dressed Gal,False,158613,playlist,
621,2017-05-12T08:19:52.620Z,The Kid From Red Bank - 1994 Remastered Version,False,161866,,
622,2017-04-21T16:49:09.802Z,Delina Did it Electronic,False,378951,,
623,2017-04-24T12:55:34.616Z,MC's Act Like They Don't Know,True,295933,playlist,
624,2017-05-17T09:23:55.373Z,Insert B (The Real Deal)/Nobody Knows (Medley),False,237540,album,
625,2017-04-11T18:15:20.596Z,Feat Feats feat. Emo and Syrus,False,307413,,
626,2017-05-22T08:05:20.750Z,Bold Soul Sister,False,152466,playlist,
627,2017-04-25T13:38:27.224Z,Lo Que Tengo Que Decir,False,204946,album,
628,2017-04-21T08:04:49.775Z,Love Land,False,297200,album,
629,2017-04-22T21:20:49.733Z,Carnivals Gumbo Bourbon & Mississippi Jazz,False,68571,playlist,
630,2017-06-10T11:37:40.768Z,Change Me - Submorphics Remix,False,300641,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
631,2017-04-25T17:01:01.558Z,Night Walker,False,308560,playlist,
632,2017-05-17T09:54:18.734Z,"Try, Try, Try",False,297520,album,
633,2017-06-02T23:01:30.715Z,Bumpy's Lament,False,261333,,
634,2017-04-08T18:21:18.929Z,No Security,True,219737,playlist,
635,2017-04-16T12:41:21.393Z,Java,False,119133,playlist,
636,2017-05-27T21:40:17.995Z,Let's Ride,True,237680,playlist,https://open.spotify.com/user/1170891844/playlist/5ZSewQun1V59quoFUx23UF
637,2017-04-14T19:44:51.052Z,Selfish,True,251422,playlist,
638,2017-05-20T16:45:13.392Z,Give It Up,True,271426,playlist,
639,2017-05-14T11:31:55.891Z,K-Hole,False,175000,album,
640,2017-05-18T12:39:58.083Z,Wake Up - 2017 Deluxe Edition,False,449541,album,
641,2017-06-06T12:52:03.245Z,The Jolly Roger,False,599922,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
642,2017-04-07T13:41:41.910Z,Red House,False,229960,,
643,2017-04-10T20:26:27.348Z,What's The Word,False,216733,album,
644,2017-05-17T06:48:13.094Z,"Run, Run, Run",False,158266,playlist,
645,2017-06-19T19:54:29.522Z,Tha Bullshit,True,120840,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
646,2017-06-04T09:18:53.051Z,No Matter (Basic Tape vs. Frances),False,191199,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWZKxDdpAkEjR
647,2017-05-09T20:27:42.161Z,Lesson Learnt,False,138394,playlist,
648,2017-04-08T16:49:48.329Z,Trophy Wall,False,209972,playlist,
649,2017-06-27T03:34:58.201Z,Silver - Robot Baby Mix,False,486000,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
650,2017-05-12T15:34:17.630Z,Falling Water,False,565133,playlist,
651,2017-04-04T11:48:40.500Z,After The Love Is Gone,False,264866,,
652,2017-04-04T10:24:59.957Z,Saturday (feat. Analog Lust),True,275040,,
653,2017-05-09T21:20:51.518Z,Drinkin',False,283583,playlist,
654,2017-04-05T20:36:52.677Z,"Lord, Have Mercy on Me",False,594093,,
655,2017-05-26T11:52:53.123Z,One - Original Mix,False,439011,playlist,https://open.spotify.com/user/snip3rwarface/playlist/6KSomEjXOrrQzb5uLDcemw
656,2017-06-08T06:46:42.814Z,You - Original Mix,False,286290,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
657,2017-04-25T08:36:54.206Z,Still a Soul in There,False,372705,album,
658,2017-04-15T19:01:38.448Z,Blues for Mrs. Pauline / Leave My Boy Alown,False,431935,playlist,
659,2017-04-08T17:50:06.650Z,Location,False,219080,playlist,
660,2017-05-18T19:30:54.503Z,Ridin' on Candy,False,199950,,
661,2017-05-12T15:18:44.195Z,Slightest Right,False,185108,playlist,
662,2017-06-12T16:55:59.871Z,"Hold On, We're Going Home",False,227880,playlist,https://open.spotify.com/user/1170891844/playlist/2owxd85nzUvvqI9zf7r4xp
663,2017-04-02T20:26:50.853Z,Amos Moses,False,145933,playlist,
664,2017-04-16T13:42:41.267Z,Eye of the Tiger,False,243773,playlist,
665,2017-06-19T19:52:28.551Z,Could Heaven Ever Be Like This,False,516586,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
666,2017-04-10T19:04:32.516Z,Chicken Shake,False,229160,album,
667,2017-04-04T12:35:12.337Z,"Hold On, I'm Comin'",False,155706,,
668,2017-06-12T11:40:02.209Z,Rearranged - Subsonik & Muffler Remix,False,422068,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
669,2017-05-22T09:27:04.142Z,Make Me Believe In You,False,328920,playlist,
670,2017-04-14T08:05:06.993Z,Funky Tramway,False,283936,playlist,
671,2017-06-19T19:16:27.803Z,I Don't Know What It Is But Sure Is Funky,False,207293,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
672,2017-06-04T14:58:52.652Z,Always - Ashley Beedle's Mahavishnu Vocal Mix,False,444826,album,https://open.spotify.com/album/1FptUZwFKpRFza1EfkIvOg
673,2017-05-16T18:38:58.973Z,Superman Lover,False,342586,playlist,
674,2017-04-07T00:14:03.456Z,Wang Dang Doodle - Single Version,False,177933,playlist,
675,2017-05-11T06:41:07.989Z,Sea Groove,False,268173,playlist,
676,2017-04-09T18:43:08.272Z,Let's Stay,False,298000,album,
677,2017-04-10T19:18:10.589Z,I'm A Believer,False,272533,album,
678,2017-04-03T19:15:58.111Z,The 900 Number,False,182040,playlist,
679,2017-05-23T06:38:53.249Z,Vers Mindegy Kinek,True,97373,album,https://open.spotify.com/album/2muudqrKuhoQaMrsTlkEEP
680,2017-06-07T12:54:02.849Z,Suerte,False,349440,album,https://open.spotify.com/album/3APzha7n0cOFqWyk6rQJhj
681,2017-04-14T09:02:28.626Z,Sugar Daddy,False,936547,playlist,
682,2017-06-27T05:12:32.627Z,The Dub Sutras - Sensual Sutras Mix,False,420000,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
683,2017-05-25T08:55:38.387Z,One More Chance,True,283053,album,https://open.spotify.com/album/2HTbQ0RHwukKVXAlTmCZP2
684,2017-05-20T17:04:59.288Z,It Serves You Right To Suffer - The Avener Rework,False,205400,playlist,
685,2017-04-04T12:02:03.471Z,It's Your Thing,False,166506,,
686,2017-05-23T18:28:58.052Z,True Sons of Zion,False,244720,album,https://open.spotify.com/album/3naxO4ZMrfJqEpEKjkVvlH
687,2017-04-16T20:01:09.576Z,Light Intro,False,139678,album,
688,2017-05-17T10:10:40.319Z,Higher,False,242960,album,
689,2017-04-25T13:29:36.174Z,Mozo (feat. Buraka Som Sistema),False,236213,album,
690,2017-06-19T19:19:57.488Z,I Juswanna Chill,True,208866,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
691,2017-05-17T06:42:05.454Z,It Was A Good Day - Remix;,True,267893,playlist,
692,2017-04-20T15:57:30.806Z,Break Loose,False,206875,playlist,
693,2017-05-22T12:32:05.734Z,Maybellene - Single Version,False,139933,playlist,
694,2017-06-07T22:01:18.655Z,Travellin' Man,False,379653,,
695,2017-04-09T21:27:16.130Z,Drum Pan Sound,False,185733,playlist,
696,2017-04-12T21:14:16.117Z,Aftergold,False,191007,playlist,
697,2017-04-22T18:35:15.108Z,99 Problems,True,234453,,
698,2017-05-18T20:57:18.645Z,Dia Ja Manche,False,276981,,
699,2017-04-05T11:16:23.382Z,Venus,False,431040,artist,
700,2017-05-02T18:48:23.553Z,Ganges a Go-Go,False,119800,playlist,
701,2017-05-23T20:24:15.037Z,Zero - Outsiders Remix,False,419154,,
702,2017-04-18T14:57:49.794Z,Sheesha,False,478693,album,
703,2017-05-20T16:21:33.538Z,Dia Ja Manche,False,276981,playlist,
704,2017-05-18T18:32:17.501Z,J.A.J.,False,144160,playlist,
705,2017-04-16T19:59:22.880Z,Light Intro,False,139678,album,
706,2017-04-16T21:11:01.314Z,Everywhere I Go,False,289893,album,
707,2017-05-25T08:33:27.837Z,Things Done Changed,True,238106,album,https://open.spotify.com/album/2HTbQ0RHwukKVXAlTmCZP2
708,2017-04-10T13:14:33.882Z,You Hear Colours,False,338400,playlist,
709,2017-04-11T21:39:44.551Z,Take out Some Insurance,False,139786,,
710,2017-06-12T17:09:39.667Z,Old Black Mattie,False,400160,,
711,2017-04-11T08:12:35.568Z,How Ill,True,212933,playlist,
712,2017-04-21T06:43:02.551Z,Heygana,False,358626,playlist,
713,2017-05-21T19:54:08.716Z,Pesti Események,True,211920,artist,
714,2017-05-28T15:49:29.210Z,Let Me,False,262641,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX55dNU0PWnO5
715,2017-05-28T12:09:38.436Z,The Way I Feel,False,310573,,
716,2017-04-25T11:44:27.754Z,Laleïché,False,331466,album,
717,2017-05-24T13:43:16.366Z,My Story,False,189440,album,https://open.spotify.com/album/4he7R24eqd1EbF9kegiAK8
718,2017-05-22T13:57:55.484Z,The Numbers Game,False,183866,playlist,
719,2017-04-06T17:01:42.796Z,It Was A Good Day - Remix;,True,267893,playlist,
720,2017-04-26T11:39:50.474Z,DNA.,True,185946,album,
721,2017-04-09T20:21:57.412Z,"Pass The Dutchie - Original 7"" Version",False,205426,playlist,
722,2017-05-24T09:48:54.150Z,A Sunday Kind Of Love - Single Version,False,198866,album,https://open.spotify.com/album/2pBhXw3Hi1hBf8FpAtE101
723,2017-05-03T13:09:53.984Z,Dia Ja Manche,False,276981,,
724,2017-05-22T19:26:43.100Z,Ride Me High,False,215000,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
725,2017-04-22T21:36:10.395Z,Jerry,False,68574,playlist,
726,2017-04-16T12:20:28.729Z,Chicago,False,176053,playlist,
727,2017-06-19T19:40:11.664Z,Abraka,False,266189,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
728,2017-06-23T18:29:37.910Z,People On Hold - Original Mix,False,483600,playlist,https://open.spotify.com/user/1170891844/playlist/5w75qWvgYJPlowqC1DYUIR
729,2017-04-24T12:54:22.341Z,Happy (Original Mix),False,374840,playlist,
730,2017-04-05T09:53:17.247Z,Firefly,False,252893,artist,
731,2017-05-12T09:24:07.024Z,Black Coffee,False,200440,,
732,2017-04-13T20:38:52.378Z,Sean J Period Instrumental,False,93466,album,
733,2017-04-21T22:24:52.630Z,Somewhere I Belong,False,213933,playlist,
734,2017-04-08T18:17:38.778Z,Magic,True,190476,playlist,
735,2017-04-10T07:08:24.353Z,Ghetto Pop Life,False,263693,playlist,
736,2017-04-22T17:17:38.266Z,Lenny,False,297160,,
737,2017-06-02T12:56:31.406Z,Ambientworkx.XIII,False,344500,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0QjPZU2mNSeDJTKisb9kNw
738,2017-04-14T20:21:11.994Z,Booty,False,209699,playlist,
739,2017-06-06T08:07:52.051Z,Day The Funk Died,False,480004,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
740,2017-05-23T21:38:01.199Z,We Come in Peace - Vini Vici Remix,False,444347,,
741,2017-05-12T07:35:58.188Z,Ain't Misbehavin',False,192973,album,
742,2017-05-22T12:16:28.512Z,What'd I Say - Parts I & II Remastered Mono,False,304026,playlist,
743,2017-04-10T13:34:39.403Z,Harsh and stubborn that river bends,False,141117,playlist,
744,2017-05-03T13:55:07.067Z,The Calling,False,445217,,
745,2017-06-14T12:15:12.855Z,Rainforest,False,513510,playlist,https://open.spotify.com/user/1170891844/playlist/5w75qWvgYJPlowqC1DYUIR
746,2017-05-24T13:22:25.961Z,Tale Of Five Cities,False,531919,album,https://open.spotify.com/album/3tbAr7OCbuu3ojhSG6FPC6
747,2017-04-23T21:26:17.229Z,Sooner Or Later,False,328626,playlist,
748,2017-04-07T13:10:30.217Z,D'fish,False,231760,,
749,2017-04-02T21:19:25.945Z,Critical Beatdown,False,222840,playlist,
750,2017-04-14T23:23:52.397Z,Mathar,False,220973,playlist,
751,2017-04-24T10:05:25.155Z,Boogie,False,328120,playlist,
752,2017-06-26T13:00:31.896Z,Time Machine,False,274880,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
753,2017-04-11T21:07:37.024Z,I'm Gonna Have to Leave Here,False,395266,album,
754,2017-06-07T15:17:15.063Z,Describe The Doc,False,350466,album,https://open.spotify.com/album/3APzha7n0cOFqWyk6rQJhj
755,2017-05-17T09:15:44.810Z,Insert A (Mental Relaxation)/Medicine (Medley),False,259227,album,
756,2017-05-03T12:39:17.861Z,Common People - Full Length Version; Album Version,False,350373,,
757,2017-06-26T20:49:35.912Z,The Solution Machine,False,405426,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
758,2017-06-09T19:15:39.162Z,Hear Me Scream,False,390106,playlist,https://open.spotify.com/user/1170891844/playlist/34Eiti0QsIeYOZOczaDXKm
759,2017-05-23T09:02:51.755Z,Love Rollercoaster,False,268000,album,https://open.spotify.com/album/5LdFV0mo8IlQivAGHXGivQ
760,2017-05-19T08:54:01.066Z,I'm Leaving,False,229760,album,
761,2017-04-24T08:49:09.521Z,The Jackal,False,423066,playlist,
762,2017-06-05T13:39:26.282Z,Machina Terra - E-Clip Remix,False,517384,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
763,2017-05-17T08:26:35.846Z,Like a Chicken,False,190066,album,
764,2017-04-16T13:46:21.315Z,I Ran,False,219933,playlist,
765,2017-04-23T13:40:13.996Z,Star Peace,False,523021,playlist,
766,2017-04-04T12:29:31.980Z,Slippery When Wet,False,200866,,
767,2017-05-09T18:02:07.414Z,Happy (Original Mix),False,374840,playlist,
768,2017-04-05T11:58:48.530Z,Pleasure,False,252567,playlist,
769,2017-04-24T12:31:32.322Z,I Get Lifted - 2004 Remastered Version,False,185560,playlist,
770,2017-04-09T18:03:26.999Z,Texas Flood,False,262133,,
771,2017-04-06T23:04:24.964Z,Have A Good Time,False,228533,playlist,
772,2017-06-13T21:39:45.627Z,I Get Lifted (feat. Fanny Franklin),False,446013,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
773,2017-05-18T11:18:08.887Z,It Was A Good Day,True,260306,playlist,
774,2017-04-14T22:51:12.812Z,An Open Letter To NYC,False,258626,playlist,
775,2017-05-12T08:40:14.817Z,God Bless the Child,False,445240,,
776,2017-04-23T19:52:04.254Z,Diametric,False,367826,playlist,
777,2017-04-20T16:01:36.850Z,Street Life - Original Mix,False,403959,playlist,
778,2017-05-19T09:48:26.242Z,The Princess and the Sky Goat - Ornah-Mental & Dirk Schloemer Mix,False,412308,playlist,
779,2017-04-14T09:59:36.926Z,Sıcak Bir Sevda,False,224071,playlist,
780,2017-04-23T13:54:55.898Z,Litany,False,355480,playlist,
781,2017-06-08T11:59:46.813Z,The Gift - Logistics Remix,False,345219,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
782,2017-04-21T22:17:03.299Z,Hound Dog,False,172266,playlist,
783,2017-06-10T09:40:19.920Z,New Steps of Change - Original Mix,False,316340,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
784,2017-04-08T16:39:56.001Z,Me and Your Mama,False,379226,playlist,
785,2017-05-13T20:16:44.426Z,All The Things you Are,False,170626,,
786,2017-06-02T21:18:15.836Z,Cosmic Interlude,False,447000,album,https://open.spotify.com/album/2YgeSuxQWw3NjUPYhjoTFl
787,2017-06-13T21:02:57.445Z,That's the Joint - Remix,False,353466,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
788,2017-05-22T09:35:59.281Z,Stop the Rain,False,270346,playlist,
789,2017-04-15T16:07:52.066Z,Going Down - 2000 - Remastered,False,202600,playlist,
790,2017-04-11T22:22:48.840Z,I Want Some More,False,229173,,
791,2017-05-22T13:32:33.524Z,Finally Found You,False,263666,playlist,
792,2017-06-12T10:40:26.437Z,The Trip,False,336146,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
793,2017-06-29T12:43:14.701Z,BOOM,False,154146,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX4dyzvuaRJ0n
794,2017-04-04T12:23:14.718Z,"You're The First, The Last, My Everything",False,206760,,
795,2017-04-05T21:01:15.367Z,Sun Sinking Low,False,208426,,
796,2017-06-26T20:33:41.712Z,Holy Thursday,False,331373,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
797,2017-04-03T19:12:55.632Z,Candyman,False,229533,playlist,
798,2017-05-12T10:03:49.181Z,Summertime,False,252266,,
799,2017-04-05T21:18:33.780Z,Make Me A Pallet On Your Floor - Live,False,230240,,
800,2017-05-22T19:51:16.381Z,Who Is She (And What Is She To You),False,253693,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
801,2017-06-29T11:00:01.620Z,Intro,True,129266,album,https://open.spotify.com/album/7viNUmZZ8ztn2UB4XB3jIL
802,2017-04-10T09:39:05.064Z,Ready To Rumble,False,379239,album,
803,2017-06-19T09:05:49.993Z,Leaving Trunk,False,289560,playlist,https://open.spotify.com/user/1170891844/playlist/6LLD97iHPZRTGXixrrkqq5
804,2017-04-11T11:02:01.781Z,Rebel Heart,False,238924,playlist,
805,2017-06-13T20:56:39.215Z,Layer ft. Mara TK,False,232733,playlist,https://open.spotify.com/user/1170891844/playlist/5w75qWvgYJPlowqC1DYUIR
806,2017-05-12T09:39:12.278Z,Body and Soul,False,181746,,
807,2017-05-11T06:49:37.076Z,"Paper'd Up - Explicit; Feat. Mr. Kane, Tracy Nelson",True,230026,playlist,
808,2017-04-22T21:05:04.639Z,Mardi Gras Swing Jazz,False,64480,playlist,
809,2017-04-21T18:36:42.383Z,Give Me Water,False,200314,playlist,
810,2017-04-21T18:03:14.253Z,Candy,False,256373,,
811,2017-04-22T20:55:23.441Z,Quincy,False,64432,playlist,
812,2017-04-21T19:44:38.525Z,Shankara,False,402696,album,
813,2017-04-16T12:17:32.481Z,Bow Wow Blues (My Mama Treats Me Like A Dog),False,193533,playlist,
814,2017-05-16T09:03:02.109Z,Let Down,False,284400,playlist,
815,2017-05-03T13:20:45.669Z,The Sticks,False,242480,,
816,2017-04-09T08:27:34.796Z,Dimples,False,135160,,
817,2017-04-09T17:44:21.975Z,"Sad Days, Lonely Nights - Full Band Version",False,262200,,
